t,spark,resonance,photons,lattice,Q,coherence,p_extracted,p_out
5.5200000000000005,0.0018350729872946853,1.2585842493080914,1.5840343126064123e-05,0.7815370960633637,1341.8871147709306,0.985529547732274,0.5627067091656218,0.5120631053407159
5.54,0.0005979377732312021,1.2605507524104604,1.588988199402578e-05,0.782586499809672,1342.946051172354,0.9855609481519995,0.5634622798629638,0.5127506746752971
5.5600000000000005,0.0007255831877466159,1.2625205164047129,1.593958054342823e-05,0.7836339515342435,1344.0092473332863,0.9855936303236399,0.5642164451046553,0.5134369650452363
5.58,0.0,1.264479218362368,1.5989076936703054e-05,0.7846787155831766,1345.076707780787,0.9856248673060021,0.5649686752198871,0.5141214944500974
5.6000000000000005,0.0002270346905024961,1.2664428602230093,1.603877518209837e-05,0.785721623019207,1346.148437054264,0.9856577007397763,0.565719568573829,0.5148048074021844
5.62,0.0015467553457345394,1.2684298349392498,1.6089142461640125e-05,0.7867650190408434,1347.2244397054214,0.985695143008517,0.5664708137094072,0.5154884404755606
5.64,0.004687853871110552,1.2704708441899513,1.6140961659367275e-05,0.787813611650075,1348.3047202982086,0.9857419431837713,0.567225800388054,0.5161754783531292
5.66,0.002118465796034643,1.2724697442859256,1.619179250123089e-05,0.7888626477995406,1349.3892834087665,0.9857797865117484,0.5679811064156692,0.516862806838259
5.68,0.006342163229426484,1.2745410367975034,1.624454854480855e-05,0.7899184949490028,1350.478133625376,0.9858302212015798,0.568741316363282,0.5175545978905866
5.7,0.002311144365792951,1.276545509468806,1.629568437744974e-05,0.7909738974485586,1351.571275548404,0.9858668998498221,0.5695012061629622,0.5182460976082957
5.72,0.001961351288405925,1.2785452520676226,1.6346779615846607e-05,0.7920284313634204,1352.668713790251,0.9859028257901215,0.5702604705816626,0.518937028229313
5.74,0.0030987586756069593,1.2805654022701798,1.6398477494913876e-05,0.7930840084687854,1353.770452975298,0.9859425413818046,0.5710204860975254,0.5196286423487482
5.76,0.0035987672375648854,1.2825952087728512,1.6450504695670737e-05,0.7941412449006936,1354.8764977398496,0.9859836111023286,0.5717816963284994,0.5203213436589345
5.78,0.0022813928531724,1.2846039166901557,1.6502072227756886e-05,0.7951978822641491,1355.9868527320832,0.9860204580638454,0.5725424752301873,0.5210136524594705
5.8,0.0018195204953944018,1.2866059973014334,1.655354992292016e-05,0.7962533523163668,1357.1015226119916,0.9860562648921702,0.5733024136677841,0.5217051964376835
5.82,0.000797128216168848,1.2885919384866371,1.6604691839327494e-05,0.7973063282758156,1358.220512051329,0.9860895255327785,0.5740605563585872,0.5223951062863144
5.84,0.0,1.2905655445432618,1.665559424762246e-05,0.7983560540858061,1359.3438257335558,0.9861212839800788,0.5748163589417804,0.5230828866370202
5.86,0.0016992041940420493,1.2925692091869772,1.6707351605382475e-05,0.7994057205105035,1360.4714683537823,0.9861591768453389,0.5755721187675625,0.523770628078482
5.88,0.002379251082091303,1.2945856513638836,1.675952008717251e-05,0.8004564145836035,1361.603444618712,0.9861992747569817,0.5763286185001945,0.524459042835177
5.9,0.0009458468699281685,1.2965789301252229,1.681116922044668e-05,0.8015058009011058,1362.7397592465863,0.9862349869062664,0.5770841766487962,0.5251466007504045
5.92,0.0027261296833961065,1.2986037461564286,1.6863716895315102e-05,0.8025568700323472,1363.880416967127,0.9862765289190795,0.57784094642329,0.5258352612451939
5.94,0.003286206131481403,1.300639350744377,1.6916627207047548e-05,0.8036102300484331,1365.0254225214787,0.986319431866822,0.5785993656348718,0.5265254227277334
5.96,0.004846206246529695,1.302702820923598,1.6970346396423e-05,0.8046679212127515,1366.1747806621513,0.9863665004928571,0.5793609032731811,0.5272184219785948
5.98,0.006008539805446325,1.3047874115096885,1.702470189234153e-05,0.8057310244944527,1367.3284961529625,0.9864159810482946,0.5801263376360059,0.5279149672487653
6.0,0.004230378987493255,1.3068429106007684,1.707838392987488e-05,0.8067959134730301,1368.4865737689795,0.9864588260565678,0.5808930577005816,0.5286126825075294
6.0200000000000005,0.0030254093273494507,1.3088790820076033,1.7131644513170663e-05,0.8078604650198972,1369.6490182964592,0.9864977583118771,0.581659534814326,0.5293101766810366
6.04,0.004459488351048985,1.3109410728624873,1.7185664965178494e-05,0.80892698616785,1370.81583453279,0.9865412235370815,0.582427430040852,0.5300089613371753
6.0600000000000005,0.0055910391148949355,1.3130237422141027,1.7240313476179264e-05,0.8099969229941382,1371.9870272864323,0.9865876773751515,0.5831977845557794,0.5307099839457593
6.08,0.005437415144668741,1.315105088769785,1.7295013945081844e-05,0.8110694908623439,1373.1626013768584,0.986632893792434,0.5839700334208876,0.5314127304130077
6.1000000000000005,0.005563321608392929,1.317189911123766,1.7349892619662344e-05,0.8121444719477968,1374.342561634492,0.9866779251751947,0.5847440198024136,0.5321170580201964
6.12,0.008007384967801921,1.3193180333862744,1.740600073218227e-05,0.8132252705261905,1375.5269129006483,0.9867297305643405,0.5855221947788571,0.53282519724876
6.140000000000001,0.006664094490774224,1.3214244186019553,1.7461624940775156e-05,0.8143088470465752,1376.7156600274723,0.986776094419844,0.5863023698735341,0.5335351565849161
6.16,0.007625007363298816,1.3235486817426896,1.7517811129428115e-05,0.8153962526771095,1377.908807877878,0.9868247214102409,0.5870853019275188,0.5342476247540422
6.18,0.0070681219111650515,1.3256647169196536,1.7573869416856653e-05,0.8164860060081133,1379.106361325486,0.9868708046061833,0.5878699243258415,0.5349616311365157
6.2,0.00649139706648731,1.3277721733865078,1.7629789444195308e-05,0.8175768497042073,1380.308325254562,0.9869146987617871,0.5886553317870292,0.5356763519261966
6.22,0.008559122829131943,1.329916658377747,1.7686783182306334e-05,0.8186718493131395,1381.5147045599545,0.9869646232729015,0.5894437315054605,0.536393795669969
6.24,0.010038773070525364,1.332088078651928,1.7744586492865854e-05,0.8197726303820718,1382.7255041470303,0.9870179780961141,0.5902362938750917,0.5371150274263334
6.26,0.011465016881116135,1.334285556052992,1.7803179450916423e-05,0.8208804567305374,1383.9407289316132,0.987074155173001,0.5910339288459869,0.5378408752498481
6.28,0.01384667415780247,1.3365256583068936,1.7863008353126755e-05,0.821997863199207,1385.160383839919,0.9871356492616195,0.591838461503429,0.5385729999681204
6.3,0.013611748357911938,1.3387631599610226,1.7922867984688226e-05,0.8231228720574761,1386.3844738084917,0.9871939750487511,0.5926484678813828,0.5393101057720584
6.32,0.014703419333343628,1.341021045177087,1.798337443607847e-05,0.8242559157843093,1387.6130037841397,0.9872536310735598,0.5934642593647027,0.5400524760218794
6.34,0.013788817433489841,1.343264557916674,1.8043596725550777e-05,0.8253942212838752,1388.8459787238696,0.9873085313293385,0.5942838393243901,0.5407982937851951
6.36,0.014161373789796929,1.3455160203527943,1.8104133610260213e-05,0.8265375048658906,1390.0834035948221,0.9873632754315997,0.5951070035034413,0.5415473731881315
6.38,0.01361786020526562,1.347759534464504,1.8164557627399765e-05,0.8276840997997554,1391.3252833742056,0.9874152184325853,0.5959325518558239,0.5422986221887998
